"Id","Slice","Time","UUID","m.cx","m.cy","m.majoraxis","m.eccentricity","m.theta","s.area","s.perimeter","s.radius.mean","s.radius.sd","s.radius.min","s.radius.max","isLV"
1,6,2,"e0c835b2-d636-11e5-99cd-cd59d8135104",143,174,4.15099617330001,0,0,13,8,1.70710678118655,0.292893218813452,1.4142135623731,2,FALSE
1,6,2,"e0c835b4-d636-11e5-99cd-cd59d8135104",120.608695652174,202,6.51821862784088,0.708664665903621,0.995661736628197,23,12,2.35044133178904,0.467419620227179,1.58333333333333,3.05618680348204,FALSE
1,6,3,"e12f4c6a-d636-11e5-99cd-cd59d8135104",114.423805229937,127.624887285843,42.6566218516398,0.600913002105012,0.0171152586563209,1109,114,18.4962617598167,2.1887214508641,14.4586977170749,23.0792207602817,TRUE
1,6,3,"e12f4c6b-d636-11e5-99cd-cd59d8135104",85.4166666666667,121.6875,10.3971309462324,0.794333533062185,-1.25292489958505,48,21,3.54341778477519,0.894538692753788,1.93370861945209,5.21227401941943,FALSE
1,6,3,"e12f4c6d-d636-11e5-99cd-cd59d8135104",88,129,4.15099617330176,9.19112996011525e-07,0,13,8,1.70710678118655,0.292893218813452,1.4142135623731,2,FALSE
1,6,3,"e12f4c6e-d636-11e5-99cd-cd59d8135104",84.724025974026,146.474025974026,30.871807757777,0.542364018578592,0.145227850847183,616,79,13.5584874170872,1.43963966574779,10.2466380228204,16.7956797002531,FALSE
1,6,3,"e12f4c6f-d636-11e5-99cd-cd59d8135104",153.654320987654,143.493827160494,13.1558679282809,0.795038755686087,-0.729239974269873,81,26,4.7525667422885,0.988290861815952,2.85782430588614,6.09017542328548,FALSE
1,6,3,"e12f4c70-d636-11e5-99cd-cd59d8135104",157.743956043956,175.512087912088,56.2277107336733,0.756854146411704,1.2743448976424,910,179,18.0022353275223,6.89060670487542,1.34037470532523,32.1378483580981,FALSE
1,6,3,"e12f4c71-d636-11e5-99cd-cd59d8135104",136.026666666667,188.786666666667,15.6649488502629,0.890427759973736,1.03253024709419,75,31,4.56607212032443,1.75149615297602,1.02517732787553,7.49748483667493,FALSE
1,6,3,"e131adc8-d636-11e5-99cd-cd59d8135104",120.352941176471,201.029411764706,8.27295884474361,0.769606197221917,1.25187966721022,34,16,2.88410909519457,0.645205182105611,1.625,4.04853368517541,FALSE
1,6,4,"e1a687f7-d636-11e5-99cd-cd59d8135104",104.38,128.124444444444,26.8106794154556,0.537934693469507,0.726374785071504,450,81,11.3206979018766,1.94247571640508,6.81098926441271,15.5890732370329,TRUE
1,6,4,"e1a687f8-d636-11e5-99cd-cd59d8135104",127.757575757576,127.318181818182,22.5865092496481,0.912261519380792,-1.50729623742239,132,45,6.35082670210424,2.56006128443963,1.66725915394691,10.5156908040518,FALSE
1,6,4,"e1a687f9-d636-11e5-99cd-cd59d8135104",119.296875,140.96875,12.3834269659319,0.815063582254007,-0.350474368051206,64,26,4.06665274899123,1.19944436305685,1.52687948009841,6.23456674398528,FALSE
1,6,4,"e1a687fa-d636-11e5-99cd-cd59d8135104",84,140,4.15099617330176,9.19112996011525e-07,0,13,8,1.70710678118655,0.292893218813452,1.4142135623731,2,FALSE
1,6,4,"e1a687fb-d636-11e5-99cd-cd59d8135104",154.735294117647,143.176470588235,7.96651929899349,0.721315635875062,-0.687316905972451,34,15,2.96186158236331,0.499598027560669,2.1081851067789,3.81808561687368,FALSE
1,6,4,"e1a687fc-d636-11e5-99cd-cd59d8135104",90.4398340248963,150.900414937759,26.2598903511767,0.865277217076722,-0.368189983976377,241,62,7.9030834230457,3.1707253516214,0.557094065779698,12.4429290293879,FALSE
1,6,5,"e21bb0e6-d636-11e5-99cd-cd59d8135104",102.832535885167,128.145933014354,25.6256342244029,0.565428173200225,0.594636521526718,418,68,11.0637934498139,1.14654985760714,8.87651980261569,13.352625352575,TRUE
1,6,5,"e21bb0e7-d636-11e5-99cd-cd59d8135104",125,135,4.15099617330351,1.29965122616212e-06,0,13,8,1.70710678118655,0.292893218813452,1.4142135623731,2,FALSE
1,6,5,"e21bb0e8-d636-11e5-99cd-cd59d8135104",122,140,4.15099617330351,1.29965122616212e-06,0,13,8,1.70710678118655,0.292893218813452,1.4142135623731,2,FALSE
1,6,5,"e21bb0e9-d636-11e5-99cd-cd59d8135104",97.8571428571429,149.098214285714,12.9548265779439,0.40421753393307,-0.354096191167312,112,33,5.53107790631211,0.915340119336679,3.03408854462133,7.02115392136588,FALSE
1,6,5,"e21bb0ea-d636-11e5-99cd-cd59d8135104",82.7029702970297,156.19801980198,13.702257257962,0.661897296173246,0.501710348475162,101,33,5.0864282303732,1.27620805282108,1.72753852287748,7.4233147224968,FALSE
1,6,6,"e29388b4-d636-11e5-99cd-cd59d8135104",102.586288416076,127.120567375887,25.3588650894341,0.498272329820673,0.50405179453176,423,71,11.1366520133797,1.2641489585887,8.11602532585151,13.6421883768544,TRUE
1,6,6,"e29388b5-d636-11e5-99cd-cd59d8135104",121.652173913043,123.79347826087,16.7057416687155,0.88733394875511,0.992369860006232,92,33,5.33321041742946,1.66953686046582,2.85186775264987,8.45557721520184,FALSE
1,6,6,"e29388b6-d636-11e5-99cd-cd59d8135104",81.5,131,5.03322295684668,0.397359707120274,0,18,10,2.04573138021633,0.254917869122958,1.80277563773199,2.5,FALSE
1,6,6,"e29388b7-d636-11e5-99cd-cd59d8135104",126,135,4.15099617330351,1.29965122616212e-06,0,13,8,1.70710678118655,0.292893218813452,1.4142135623731,2,FALSE
1,6,6,"e29388b8-d636-11e5-99cd-cd59d8135104",96.2166666666667,149.355555555556,18.8456477179747,0.728292532959391,0.117211186789017,180,43,7.16689407014652,1.47656632093392,3.70286311395259,10.0621110588982,FALSE
1,6,6,"e29388b9-d636-11e5-99cd-cd59d8135104",82.8266666666667,157.48,12.1835715795544,0.733295933320533,-0.450938421990939,75,26,4.43324406696223,1.01986961176061,2.26139455324448,5.88662610192845,FALSE
1,6,6,"e29388bb-d636-11e5-99cd-cd59d8135104",142,171.5,9.21097743256087,0.826064243261268,1.5707963267949,38,18,3.034037750259,0.774706709380294,2.06155281280883,4.5,FALSE
1,6,6,"e29388bc-d636-11e5-99cd-cd59d8135104",120,200.5,5.03322295685102,0.397359707120654,1.5707963267949,18,10,2.04573138021633,0.254917869122958,1.80277563773199,2.5,FALSE
1,6,7,"e2eb9bc8-d636-11e5-99cd-cd59d8135104",98.3634567901235,136.536296296296,72.9812765542587,0.817835797848507,-0.664975992308036,2025,226,21.6822925263734,10.2003881428956,0.143310926908869,37.5199440529778,FALSE
1,6,7,"e2ebc2d5-d636-11e5-99cd-cd59d8135104",75,134.5,5.03322295684524,0.397359707118943,1.5707963267949,18,10,2.04573138021633,0.254917869122958,1.80277563773199,2.5,FALSE
1,6,7,"e2ebc2d6-d636-11e5-99cd-cd59d8135104",153.44,142.88,10.5266766436072,0.456938374443304,-0.680624293696329,75,25,4.46368144307838,0.575802027365044,3.1849646779831,5.43175846296576,FALSE
1,6,7,"e2ebc2d7-d636-11e5-99cd-cd59d8135104",149.358227079539,182.013964784457,64.7263836483732,0.686447856739424,-1.01616737084678,1647,283,21.1933895368439,8.89433335105115,2.07022812704205,38.6470800780809,FALSE
1,6,7,"e2ebc2d8-d636-11e5-99cd-cd59d8135104",114.911111111111,178.444444444444,13.4692337476476,0.942998966253794,1.01790095819342,45,22,3.62120753932516,1.53690031189562,1.07756996282997,5.8680392208574,FALSE
1,6,7,"e2ebc2d9-d636-11e5-99cd-cd59d8135104",119.55223880597,198.686567164179,16.1802634814868,0.936555901315798,1.40601890528994,67,30,4.43117589606753,1.78705597757848,1.51803967156476,7.6357347023351,FALSE
1,6,8,"e3689c5b-d636-11e5-99cd-cd59d8135104",100.461538461538,120.703384615385,68.9550729634463,0.844017681067464,0.614327057896206,1625,186,21.2168721849495,8.14788379009836,3.32300254829068,33.7675383617346,FALSE
1,6,8,"e3689c60-d636-11e5-99cd-cd59d8135104",75.2857142857143,133.714285714286,5.65685424948788,0.521640530955913,0.785398163396613,21,11,2.24287047093085,0.305776050035317,1.79990817029303,2.74087516939661,FALSE
1,6,8,"e3689c61-d636-11e5-99cd-cd59d8135104",86.6700913242009,151.270547945205,43.2766818555323,0.786472857146697,-0.293886113990532,876,106,16.5649413373539,3.33200742673291,10.5758924730726,23.3209856036687,FALSE
1,6,8,"e3689c62-d636-11e5-99cd-cd59d8135104",153.984375,142.71875,9.66575048756899,0.466973109237193,-0.49987918788522,64,23,4.07228134493849,0.458776087353737,2.92470087979864,5.14037357141348,FALSE
1,6,8,"e3689c63-d636-11e5-99cd-cd59d8135104",148.952208106473,182.312159709619,65.2879579919874,0.694559021903827,-1.01563756858458,1653,285,21.3300537680522,9.1176941055637,1.71831335915374,39.0004269534916,FALSE
1,6,8,"e3689c64-d636-11e5-99cd-cd59d8135104",114.188679245283,177.641509433962,15.9055008709067,0.958389547138297,0.956351157739824,53,25,4.1490341947586,1.84648727337175,1.27121988656567,6.80705516357846,FALSE
1,6,8,"e36afdba-d636-11e5-99cd-cd59d8135104",119.173333333333,198.44,16.4494681694665,0.925963091148581,1.37325741399905,75,31,4.65955923342526,1.81657759542251,1.79286364278584,7.942627259513,FALSE
1,6,9,"e3b823cf-d636-11e5-99cd-cd59d8135104",91.4121840570318,131.302981205444,71.9771386892226,0.363998654875251,-1.09262451307964,3086,348,26.4553838595299,9.2677502147483,5.06908361866223,42.4678401595072,FALSE
1,6,9,"e3b823d3-d636-11e5-99cd-cd59d8135104",135.5,117,6.49706708514405,0.672497203155555,0.89094483000797,24,12,2.43304868654286,0.40448414337941,1.80277563773199,3.04138126514911,FALSE
1,6,9,"e3b823d4-d636-11e5-99cd-cd59d8135104",148.571238348868,177.183754993342,78.2777748982436,0.767500753139801,-1.37650350538993,2253,340,26.4488467745901,9.45741918552088,5.3702193675271,46.3736533674413,FALSE
1,6,9,"e3b823d5-d636-11e5-99cd-cd59d8135104",74.7777777777778,133.222222222222,7.30296743340138,0.750308578495052,0.785398163396237,27,13,2.61841577113883,0.517840906535062,1.74057053830534,3.32108202229583,FALSE
1,6,9,"e3b823d6-d636-11e5-99cd-cd59d8135104",123.698113207547,151.056603773585,14.7065965641201,0.938390784011508,-0.473667206873671,53,25,3.97040057801028,1.63043529467919,1.25602547744861,6.55267884151207,FALSE
1,6,9,"e3b823d7-d636-11e5-99cd-cd59d8135104",134,158,4.15099617330001,0,0,13,8,1.70710678118655,0.292893218813452,1.4142135623731,2,FALSE
1,6,9,"e3b823d8-d636-11e5-99cd-cd59d8135104",94.4074074074074,173.518518518519,7.48360045106719,0.781741116572222,-1.19533179559729,27,14,2.52657775005803,0.630092943786615,1.51354429288694,3.54634045351612,FALSE
1,6,9,"e3ba852f-d636-11e5-99cd-cd59d8135104",99,189,4.15099617330351,1.29965122616212e-06,0,13,8,1.70710678118655,0.292893218813452,1.4142135623731,2,FALSE
1,6,10,"e45166f7-d636-11e5-99cd-cd59d8135104",91.0631205673759,132.147872340426,72.9337110006664,0.504224754743352,-1.04767335033028,2820,352,24.6429437632231,9.57780401009357,1.13671869453083,39.6736269434122,FALSE
1,6,10,"e45166fc-d636-11e5-99cd-cd59d8135104",153.608695652174,142.95652173913,10.3182009072195,0.56575575109923,-0.613388661110164,69,24,4.25574274388547,0.414294350646124,3.35539573754803,5.0175040829303,FALSE
1,6,10,"e45166fd-d636-11e5-99cd-cd59d8135104",148.881758764112,182.16577540107,64.5635076729825,0.677410704946357,-1.02393741331518,1683,277,21.4287671607883,8.91801998524441,2.37821758536571,38.8360754509061,FALSE
1,6,10,"e45166fe-d636-11e5-99cd-cd59d8135104",114.450980392157,177.862745098039,15.0300015611405,0.952626547546125,0.984522566222193,51,24,3.97166343783579,1.74856705870282,1.13727867199635,6.51613915170974,FALSE
1,6,10,"e45166ff-d636-11e5-99cd-cd59d8135104",118,187,4.15099617330351,1.29965122616212e-06,0,13,8,1.70710678118655,0.292893218813452,1.4142135623731,2,FALSE
1,6,11,"e4f34c72-d636-11e5-99cd-cd59d8135104",104.211136890951,126.92807424594,27.38797552963,0.614709724983712,0.787296216834184,431,78,11.3539339027231,1.89212341582008,8.17644224330203,15.6568278728517,TRUE
1,6,11,"e4f34c75-d636-11e5-99cd-cd59d8135104",90.5,126.5,5.81186525805388,0.707106781186319,-0.785398163397879,18,10,2.07652350346416,0.43364748305614,1.58113883008419,2.54950975679639,FALSE
1,6,11,"e4f34c76-d636-11e5-99cd-cd59d8135104",84.3324968632371,150.841907151819,41.5177154730112,0.774874803563897,-0.231848151998867,797,113,15.0134709389043,3.76819074829703,6.78611052870206,20.6789184385736,FALSE
1,6,11,"e4f34c77-d636-11e5-99cd-cd59d8135104",156.933252427184,175.495145631068,54.4528377923764,0.724993390983292,1.25810657598738,824,181,17.3535909830547,6.67842049969389,1.07337416975605,31.4367325625254,FALSE
1,6,11,"e4f34c78-d636-11e5-99cd-cd59d8135104",133.303797468354,184.962025316456,12.1894022810016,0.690365919070066,-0.234721900404308,79,28,4.53071133573479,1.01113781958913,1.99648926562482,5.73089105156414,FALSE
1,6,11,"e4f5adce-d636-11e5-99cd-cd59d8135104",120,201,4.15099617330351,1.29965122616212e-06,0,13,8,1.70710678118655,0.292893218813452,1.4142135623731,2,FALSE
1,6,12,"e5237c7e-d636-11e5-99cd-cd59d8135104",89.478353012413,131.009385407206,70.5438665412849,0.389320140301603,-1.23981079409988,3303,243,30.4655328678266,6.14193888737501,13.5675536139379,40.3876829097705,FALSE
1,6,12,"e5237c83-d636-11e5-99cd-cd59d8135104",136.391304347826,116,6.51821862783976,0.708664665903255,0.995661736629999,23,12,2.35044133178904,0.467419620227178,1.58333333333334,3.05618680348204,FALSE
1,6,12,"e5237c85-d636-11e5-99cd-cd59d8135104",149.386619992221,176.538311940879,82.9039316478109,0.798570309499752,-1.40884273923175,2571,303,29.6848668934593,9.80072992338073,8.39644240580571,50.5856322058751,FALSE
1,6,12,"e525dddc-d636-11e5-99cd-cd59d8135104",125.5,149,8.32050294337857,0.866666666666746,-0.588002603547309,26,14,2.52544020984244,0.853987472773356,1.11803398874989,3.64005494464026,FALSE
1,6,12,"e525dddd-d636-11e5-99cd-cd59d8135104",117.076923076923,152.557692307692,9.65443903154591,0.663440176713576,0.0963641901015523,52,20,3.6707328140781,0.743788012575022,1.68002976164114,5.0122350304031,FALSE
1,6,12,"e525ddde-d636-11e5-99cd-cd59d8135104",94.2051282051282,173.487179487179,9.74573838588277,0.849121521750138,-1.1348127625111,39,18,3.15792884871092,0.865856575133288,1.90029237516523,4.64877522699379,FALSE
1,6,12,"e525dde1-d636-11e5-99cd-cd59d8135104",99.5423728813559,188.559322033898,10.6535572782904,0.721491921923814,-0.882158264213254,59,22,3.95391372693499,0.807273316106248,2.37149044740828,5.06201214361925,FALSE
1,6,13,"e5e27fbf-d636-11e5-99cd-cd59d8135104",112.733188720174,127.603036876356,29.5714940677907,0.651700588408681,-0.140407254848793,461,88,11.3223998684529,2.68555822795134,5.30116985763559,15.8038442402029,TRUE
1,6,13,"e5e27fc1-d636-11e5-99cd-cd59d8135104",88,125,4.15099617330351,9.18871378500512e-07,1.5707963267949,13,8,1.70710678118655,0.292893218813452,1.4142135623731,2,FALSE
1,6,13,"e5e27fc2-d636-11e5-99cd-cd59d8135104",82,126,4.15099617330351,9.18871378500512e-07,1.5707963267949,13,8,1.70710678118655,0.292893218813452,1.4142135623731,2,FALSE
1,6,13,"e5e27fc5-d636-11e5-99cd-cd59d8135104",101.275862068966,144.206896551724,10.091942171756,0.631621735555528,0.284585607556167,58,22,3.88313905037074,0.789753413622773,1.84076879375605,5.37056563190615,FALSE
1,6,13,"e5e27fc6-d636-11e5-99cd-cd59d8135104",92.5,148.5,5.81186525805326,0.707106781186395,-0.785398163396587,18,10,2.07652350346416,0.43364748305614,1.58113883008419,2.54950975679639,FALSE
1,6,13,"e5e27fc7-d636-11e5-99cd-cd59d8135104",74.6785714285714,160.27380952381,14.096683448346,0.817664760651893,0.347609521644623,84,30,4.85783437820737,1.21988188796018,3.19061122670876,7.4953318805774,FALSE
1,6,13,"e5e27fc8-d636-11e5-99cd-cd59d8135104",156.160975609756,176.562601626016,54.2579602841694,0.920651530885052,1.2804686053053,615,121,15.4505092124642,6.63262310560951,0.481896850813661,29.1200279228526,FALSE
1,6,14,"e66f664b-d636-11e5-99cd-cd59d8135104",117.958785249458,127.013015184382,27.7750801277986,0.635575612862685,-1.29250296727709,461,69,11.6938822063727,1.41377530583824,9.08219369899438,15.0499413666524,TRUE
1,6,14,"e66f664c-d636-11e5-99cd-cd59d8135104",103.432432432432,132.594594594595,8.4987686209027,0.734290220585549,0.954245430154488,37,17,3.03165775709036,0.675359213606566,1.45521375021799,3.91076944437522,FALSE
1,6,14,"e66f664e-d636-11e5-99cd-cd59d8135104",101.5,143,8.1297936570779,0.805220690619074,-0.738659772818513,30,14,2.8002041064709,0.639419238139975,1.80277563773199,3.64005494464026,FALSE
1,6,14,"e66f664f-d636-11e5-99cd-cd59d8135104",156.212389380531,175.86017699115,50.7390524230627,0.913603070596288,1.33450601132983,565,116,14.7900505981326,6.13853185544802,0.269870273146524,25.5654077093177,FALSE
1,6,14,"e66f6650-d636-11e5-99cd-cd59d8135104",78.2142857142857,159.833333333333,9.63756318333876,0.79145983983141,-0.17719580783955,42,19,3.23086675318581,0.892724530227817,1.32836099622358,4.73801155154817,FALSE
1,6,15,"e6d90605-d636-11e5-99cd-cd59d8135104",118.1928721174,126.79035639413,29.0815653628694,0.686531955635018,-1.27914385506793,477,71,11.9768737058615,1.58419186316381,8.8390802359059,15.4204834959144,TRUE
1,6,15,"e6d90606-d636-11e5-99cd-cd59d8135104",101,124,4.15099617330351,0,0,13,8,1.70710678118655,0.292893218813452,1.4142135623731,2,FALSE
1,6,15,"e6d90607-d636-11e5-99cd-cd59d8135104",101.909090909091,131.727272727273,8.01425104991398,0.74572984094964,0.9357363590981,33,15,2.89647656427395,0.567040231132563,1.88561808316412,3.83260862714793,FALSE
1,6,15,"e6d90608-d636-11e5-99cd-cd59d8135104",100.222222222222,142.222222222222,7.30296743340188,0.750308578495729,-0.785398163396964,27,13,2.61841577113883,0.517840906535062,1.74057053830534,3.32108202229583,FALSE
1,6,15,"e6d90609-d636-11e5-99cd-cd59d8135104",86.1153846153846,156.115384615385,6.3878583052396,0.539614023782547,0.785398163398061,26,13,2.49530110294126,0.433213098938712,1.85255301212189,3.15759626950367,FALSE
1,6,15,"e6d9060a-d636-11e5-99cd-cd59d8135104",76.5897435897436,158.487179487179,7.30296743340553,0.314037146512118,1.42889927218902,39,16,3.16414853546673,0.330541669844702,2.61082482177568,3.59741660778954,FALSE
1,6,15,"e6d9060b-d636-11e5-99cd-cd59d8135104",155.755064456722,174.843462246777,48.2688533293759,0.903041590873032,1.35955824379076,543,112,14.3564400307583,5.78097349204175,1.27466106939717,24.1217102150527,FALSE
1,6,16,"e7507843-d636-11e5-99cd-cd59d8135104",118.019607843137,126.99128540305,28.8137186044003,0.697272609174351,-1.27634897488623,459,71,11.7383737065363,1.66944770739818,8.38851530664346,15.3618653606797,TRUE
1,6,16,"e7507844-d636-11e5-99cd-cd59d8135104",90,121.5,6.84487884080409,0.546077381076701,-1.45525099319647,30,14,2.71258555501321,0.421418903762018,2.06155281280883,3.5,FALSE
1,6,16,"e7507845-d636-11e5-99cd-cd59d8135104",100.354838709677,122.258064516129,7.50823308988905,0.699317257434807,-1.32006262437717,31,15,2.72590770212307,0.566161028875368,1.35973853695807,3.74818474583216,FALSE
1,6,16,"e7507846-d636-11e5-99cd-cd59d8135104",100.292682926829,131.390243902439,8.54561830969281,0.685837837450059,-0.724286103059874,41,17,3.26259725190962,0.511892143224954,2.37125227891134,3.94512532637816,FALSE
1,6,16,"e7507847-d636-11e5-99cd-cd59d8135104",98.9259259259259,141.851851851852,10.4780761672156,0.757402878250825,0.285302324572316,54,22,3.70326011388243,0.871208944395828,1.45525550850746,4.98448004533211,FALSE
1,6,16,"e7507848-d636-11e5-99cd-cd59d8135104",84.4309392265193,150.939226519337,24.707701179298,0.60169128613694,-0.54708188476866,362,66,10.3343274209799,1.61144779374953,7.00965161718519,13.4867635684727,FALSE
1,6,16,"e7507849-d636-11e5-99cd-cd59d8135104",156.337704918033,176.590163934426,54.1462777502163,0.922613987221988,1.29378652115274,610,119,15.29425150999,6.55358759174281,1.36961900718517,28.2840078475863,FALSE
1,6,17,"e7bda9c7-d636-11e5-99cd-cd59d8135104",117.820638820639,127.29484029484,27.5055825990352,0.706182288519864,-1.31974167436009,407,69,11.0477221662288,1.73874646358757,7.7485829480082,14.981049430864,TRUE
1,6,17,"e7bda9c8-d636-11e5-99cd-cd59d8135104",101.285714285714,122.285714285714,5.65685424949238,0.521640530958985,-0.785398163397448,21,11,2.24287047093085,0.305776050035317,1.79990817029302,2.74087516939661,FALSE
1,6,17,"e7bda9c9-d636-11e5-99cd-cd59d8135104",101.682926829268,131.463414634146,10.508997306603,0.867405108848355,0.830821442818977,41,19,3.25598713867665,1.05902759289971,1.38151628930597,4.73099053773564,FALSE
1,6,17,"e7bda9ca-d636-11e5-99cd-cd59d8135104",89.0309278350515,148.353951890034,32.7347569912138,0.895964074222658,-0.668378676885998,291,80,9.79087580838032,3.67812379547958,3.2128890814966,17.6457546239882,FALSE
1,6,17,"e7bda9cb-d636-11e5-99cd-cd59d8135104",156.084380610413,175.592459605027,50.000805511648,0.909593889750496,1.33173335515709,557,117,14.8155561622764,6.08489900267253,0.267563689615368,25.7330769331547,FALSE
1,6,18,"e82c813f-d636-11e5-99cd-cd59d8135104",118.051020408163,127.612244897959,27.7400788260564,0.734392132162808,-1.35364495432444,392,69,10.8700636919171,1.9401032363923,7.31126024430866,14.9066478306967,TRUE
1,6,18,"e82c8140-d636-11e5-99cd-cd59d8135104",101,122.5,5.03322295684813,0.397359707119437,1.5707963267949,18,10,2.04573138021633,0.254917869122958,1.80277563773199,2.5,FALSE
1,6,18,"e82c8141-d636-11e5-99cd-cd59d8135104",102.588235294118,131.117647058824,10.4306543578553,0.520471769640607,0.993270582491861,68,25,4.2034499966373,0.786770694529143,2.24321198284959,5.36954374225594,FALSE
1,6,18,"e82c8142-d636-11e5-99cd-cd59d8135104",89.3483146067416,148.859550561798,29.7159842930961,0.842060930805303,-0.776287663791976,356,68,10.570977585638,2.57779049152449,5.3652492629867,15.6079924739136,FALSE
1,6,18,"e82c8143-d636-11e5-99cd-cd59d8135104",156.138840070299,175.673110720562,50.8987884304927,0.913567895245925,1.32151471010115,569,118,14.9217831737742,6.15956868368623,0.0423728813559251,25.591347164586,FALSE
1,6,19,"e89ce6c6-d636-11e5-99cd-cd59d8135104",107.583580613254,125.564787339268,51.9422921797779,0.8378362863678,-0.0015728424147846,1011,136,17.1658354895289,5.39703560582231,6.91759766388928,26.7411378134344,FALSE
1,6,19,"e89ce6c8-d636-11e5-99cd-cd59d8135104",87.2616179001721,148.290877796902,33.3393632280202,0.739018910149434,-0.426567495293795,581,78,13.2482742653394,2.06318522286558,9.55528224614108,16.8818164453866,FALSE
1,6,19,"e89ce6c9-d636-11e5-99cd-cd59d8135104",153.781818181818,142.636363636364,10.0065598045379,0.715668009733432,-0.502009824589268,55,21,3.78722037230403,0.588476214670945,2.6414625234969,4.94504951837987,FALSE
1,6,19,"e89ce6cb-d636-11e5-99cd-cd59d8135104",157.26821192053,175.35761589404,55.9253094238567,0.745306562743166,1.24822050962612,906,175,18.1355213261118,6.84062123518062,1.10073815678203,31.9013689169526,FALSE
1,6,19,"e89ce6cc-d636-11e5-99cd-cd59d8135104",132.166666666667,187.84126984127,21.8284905437872,0.925247318961223,-1.38684390969805,126,44,6.30446445516119,2.47479205231555,1.88101651786897,10.929195489586,FALSE
1,6,19,"e89f4823-d636-11e5-99cd-cd59d8135104",120,200.064516129032,8.31232175917988,0.81017624142452,1.5707963267949,31,16,2.70396138871275,0.750728185397751,1.4142135623731,4,FALSE
1,6,20,"e90361c6-d636-11e5-99cd-cd59d8135104",108.12780656304,125.779792746114,54.3854887904065,0.83337144938051,0.0600989735345279,1158,133,19.3011403287568,4.98346951283466,10.4650958748307,28.7842538423942,FALSE
1,6,20,"e90388d3-d636-11e5-99cd-cd59d8135104",87.1795275590551,147.875590551181,33.8522463836217,0.697252523750973,-0.346442626906899,635,83,13.8169464831435,1.93615313636301,10.5239222473714,17.2226713766546,FALSE
1,6,20,"e90388d4-d636-11e5-99cd-cd59d8135104",151.744186046512,142.356589147287,16.7927395890291,0.728019303083799,0.166339473831258,129,40,5.97508930671564,1.73120125253318,2.82864808698431,8.57620253958593,FALSE
1,6,20,"e90388d6-d636-11e5-99cd-cd59d8135104",156.798604187438,174.88334995015,58.8318118218665,0.775605501414183,1.21095942870961,1003,186,18.9600061514268,7.25986934243325,2.01488850724112,33.4010429203899,FALSE
1,6,20,"e90388d7-d636-11e5-99cd-cd59d8135104",137.218631178707,193.796577946768,31.7538542660659,0.623323667729074,1.32792597517415,526,97,12.6559545181004,2.95037253815005,6.22834008502171,18.2852104512258,FALSE
1,6,20,"e90388d8-d636-11e5-99cd-cd59d8135104",117.58064516129,183.612903225806,10.228284173388,0.900838800216903,1.35792079221447,31,18,2.7274663815911,1.22567742982472,0.668977476599571,4.53416386727571,FALSE
